,experiment,metrics,value,exp_type,effect,ref,target
1390,result_PBMC_batch2_ind_stimulated_1256_to_stimulated_1039,ARI,0.7790851015445728,PBMC_batch2_ind,individual,batch2stimulated_1256,batch2stimulated_1039
1391,result_PBMC_batch2_ind_stimulated_1256_to_stimulated_1039,macroF1,0.71229622481644,PBMC_batch2_ind,individual,batch2stimulated_1256,batch2stimulated_1039
1392,result_PBMC_batch2_ind_control_1488_to_control_107,Acc,0.8646034816247582,PBMC_batch2_ind,individual,batch2control_1488,batch2control_107
1393,result_PBMC_batch2_ind_control_1488_to_control_107,ARI,0.8190336881544541,PBMC_batch2_ind,individual,batch2control_1488,batch2control_107
1394,result_PBMC_batch2_ind_control_1488_to_control_107,macroF1,0.685570551238956,PBMC_batch2_ind,individual,batch2control_1488,batch2control_107
1395,result_PBMC_batch1_batch2_ind_batch1_1511_to_batch2stimulated_1016,Acc,0.829531051964512,PBMC_batch1_batch2_ind,batch|clinical,batch1_1511,batch2stimulated_1016
1396,result_PBMC_batch1_batch2_ind_batch1_1511_to_batch2stimulated_1016,ARI,0.6475145777203524,PBMC_batch1_batch2_ind,batch|clinical,batch1_1511,batch2stimulated_1016
1397,result_PBMC_batch1_batch2_ind_batch1_1511_to_batch2stimulated_1016,macroF1,0.7342464371884163,PBMC_batch1_batch2_ind,batch|clinical,batch1_1511,batch2stimulated_1016
1398,result_PBMC_batch1_batch2_ind_batch1_1043_to_batch2control_1016,Acc,0.8345908299477656,PBMC_batch1_batch2_ind,batch,batch1_1043,batch2control_1016
1399,result_PBMC_batch1_batch2_ind_batch1_1043_to_batch2control_1016,ARI,0.654832457082196,PBMC_batch1_batch2_ind,batch,batch1_1043,batch2control_1016
1400,result_PBMC_batch1_batch2_ind_batch1_1043_to_batch2control_1016,macroF1,0.7585264049208744,PBMC_batch1_batch2_ind,batch,batch1_1043,batch2control_1016
1401,result_PBMC_batch2_ind_control_1256_to_control_1244,Acc,0.94252261841405,PBMC_batch2_ind,individual,batch2control_1256,batch2control_1244
1402,result_PBMC_batch2_ind_control_1256_to_control_1244,ARI,0.9128262394501554,PBMC_batch2_ind,individual,batch2control_1256,batch2control_1244
1403,result_PBMC_batch2_ind_control_1256_to_control_1244,macroF1,0.806372853400521,PBMC_batch2_ind,individual,batch2control_1256,batch2control_1244
1404,result_PBMC_batch1_batch2_ind_batch1_1249_to_batch2stimulated_1256,Acc,0.9138104838709677,PBMC_batch1_batch2_ind,batch|clinical,batch1_1249,batch2stimulated_1256
1405,result_PBMC_batch1_batch2_ind_batch1_1249_to_batch2stimulated_1256,ARI,0.8725859141439496,PBMC_batch1_batch2_ind,batch|clinical,batch1_1249,batch2stimulated_1256
1406,result_PBMC_batch1_batch2_ind_batch1_1249_to_batch2stimulated_1256,macroF1,0.7864206441481049,PBMC_batch1_batch2_ind,batch|clinical,batch1_1249,batch2stimulated_1256
1407,result_PBMC_batch1_batch2_ind_batch1_1511_to_batch2control_101,Acc,0.8974358974358975,PBMC_batch1_batch2_ind,batch,batch1_1511,batch2control_101
1408,result_PBMC_batch1_batch2_ind_batch1_1511_to_batch2control_101,ARI,0.8081107656036466,PBMC_batch1_batch2_ind,batch,batch1_1511,batch2control_101
1409,result_PBMC_batch1_batch2_ind_batch1_1511_to_batch2control_101,macroF1,0.7801796860669732,PBMC_batch1_batch2_ind,batch,batch1_1511,batch2control_101
1410,result_PBMC_batch1_batch2_ind_batch1_1598_to_batch2control_1488,Acc,0.9379615952732644,PBMC_batch1_batch2_ind,batch,batch1_1598,batch2control_1488
1411,result_PBMC_batch1_batch2_ind_batch1_1598_to_batch2control_1488,ARI,0.9160669626184105,PBMC_batch1_batch2_ind,batch,batch1_1598,batch2control_1488
1412,result_PBMC_batch1_batch2_ind_batch1_1598_to_batch2control_1488,macroF1,0.7987473447429949,PBMC_batch1_batch2_ind,batch,batch1_1598,batch2control_1488
1413,result_PBMC_batch1_batch2_ind_batch2control_1244_to_batch1_1079,Acc,0.9042857142857142,PBMC_batch1_batch2_ind,batch,batch2control_1244,batch1_1079
1414,result_PBMC_batch1_batch2_ind_batch2control_1244_to_batch1_1079,ARI,0.8218290880519766,PBMC_batch1_batch2_ind,batch,batch2control_1244,batch1_1079
1415,result_PBMC_batch1_batch2_ind_batch2control_1244_to_batch1_1079,macroF1,0.8193451820281423,PBMC_batch1_batch2_ind,batch,batch2control_1244,batch1_1079
1416,result_PBMC_batch1_batch2_ind_batch1_1493_to_batch2stimulated_1244,Acc,0.8755215577190543,PBMC_batch1_batch2_ind,batch|clinical,batch1_1493,batch2stimulated_1244
1417,result_PBMC_batch1_batch2_ind_batch1_1493_to_batch2stimulated_1244,ARI,0.8270065366724509,PBMC_batch1_batch2_ind,batch|clinical,batch1_1493,batch2stimulated_1244
1418,result_PBMC_batch1_batch2_ind_batch1_1493_to_batch2stimulated_1244,macroF1,0.5607482206900145,PBMC_batch1_batch2_ind,batch|clinical,batch1_1493,batch2stimulated_1244
1419,result_PBMC_batch1_ind_1493_to_1085,Acc,0.885028427037271,PBMC_batch1_ind,individual,batch1_1493,batch1_1085
1420,result_PBMC_batch1_ind_1493_to_1085,ARI,0.7987018088450669,PBMC_batch1_ind,individual,batch1_1493,batch1_1085
1421,result_PBMC_batch1_ind_1493_to_1085,macroF1,0.6826684879537344,PBMC_batch1_ind,individual,batch1_1493,batch1_1085
1422,result_PBMC_batch2_ind_control_101_to_control_1256,Acc,0.9354838709677419,PBMC_batch2_ind,individual,batch2control_101,batch2control_1256
1423,result_PBMC_batch2_ind_control_101_to_control_1256,ARI,0.9141683281179054,PBMC_batch2_ind,individual,batch2control_101,batch2control_1256
1424,result_PBMC_batch2_ind_control_101_to_control_1256,macroF1,0.8075741471993299,PBMC_batch2_ind,individual,batch2control_101,batch2control_1256
1425,result_PBMC_batch2_ind_stimulated_1488_to_stimulated_1015,Acc,0.8570806100217865,PBMC_batch2_ind,individual,batch2stimulated_1488,batch2stimulated_1015
1426,result_PBMC_batch2_ind_stimulated_1488_to_stimulated_1015,ARI,0.7446236842442495,PBMC_batch2_ind,individual,batch2stimulated_1488,batch2stimulated_1015
1427,result_PBMC_batch2_ind_stimulated_1488_to_stimulated_1015,macroF1,0.7420276966034334,PBMC_batch2_ind,individual,batch2stimulated_1488,batch2stimulated_1015
1428,result_PBMC_batch1_ind_1079_to_1598,Acc,0.89344909234412,PBMC_batch1_ind,individual,batch1_1079,batch1_1598
1429,result_PBMC_batch1_ind_1079_to_1598,ARI,0.8417364279036301,PBMC_batch1_ind,individual,batch1_1079,batch1_1598
1430,result_PBMC_batch1_ind_1079_to_1598,macroF1,0.8186446012890936,PBMC_batch1_ind,individual,batch1_1079,batch1_1598
1431,result_PBMC_batch2_ind_control_1015_to_control_1488,Acc,0.9404234367306745,PBMC_batch2_ind,individual,batch2control_1015,batch2control_1488
1432,result_PBMC_batch2_ind_control_1015_to_control_1488,ARI,0.919474576871079,PBMC_batch2_ind,individual,batch2control_1015,batch2control_1488
1433,result_PBMC_batch2_ind_control_1015_to_control_1488,macroF1,0.80198174995766,PBMC_batch2_ind,individual,batch2control_1015,batch2control_1488
1434,result_PBMC_batch1_batch2_ind_batch1_1249_to_batch2stimulated_107,Acc,0.9001956947162426,PBMC_batch1_batch2_ind,batch|clinical,batch1_1249,batch2stimulated_107
1435,result_PBMC_batch1_batch2_ind_batch1_1249_to_batch2stimulated_107,ARI,0.8463598315636313,PBMC_batch1_batch2_ind,batch|clinical,batch1_1249,batch2stimulated_107
1436,result_PBMC_batch1_batch2_ind_batch1_1249_to_batch2stimulated_107,macroF1,0.7621037229082632,PBMC_batch1_batch2_ind,batch|clinical,batch1_1249,batch2stimulated_107
1437,result_PBMC_batch1_ind_1598_to_1493,Acc,0.9171499585749793,PBMC_batch1_ind,individual,batch1_1598,batch1_1493
1438,result_PBMC_batch1_ind_1598_to_1493,ARI,0.8579765630649707,PBMC_batch1_ind,individual,batch1_1598,batch1_1493
1439,result_PBMC_batch1_ind_1598_to_1493,macroF1,0.7761797684608855,PBMC_batch1_ind,individual,batch1_1598,batch1_1493
1440,result_PBMC_batch1_batch2_ind_batch2control_101_to_batch1_1249,Acc,0.8720565149136578,PBMC_batch1_batch2_ind,batch,batch2control_101,batch1_1249
1441,result_PBMC_batch1_batch2_ind_batch2control_101_to_batch1_1249,ARI,0.7678481178570781,PBMC_batch1_batch2_ind,batch,batch2control_101,batch1_1249
1442,result_PBMC_batch1_batch2_ind_batch2control_101_to_batch1_1249,macroF1,0.8175465057447291,PBMC_batch1_batch2_ind,batch,batch2control_101,batch1_1249
1443,result_PBMC_batch1_ind_1249_to_1154,Acc,0.8787878787878788,PBMC_batch1_ind,individual,batch1_1249,batch1_1154
1444,result_PBMC_batch1_ind_1249_to_1154,ARI,0.73499201870425,PBMC_batch1_ind,individual,batch1_1249,batch1_1154
1445,result_PBMC_batch1_ind_1249_to_1154,macroF1,0.8894745599784177,PBMC_batch1_ind,individual,batch1_1249,batch1_1154
1446,result_PBMC_batch1_batch2_ind_batch2stimulated_1039_to_batch1_1598,Acc,0.835043409629045,PBMC_batch1_batch2_ind,batch|clinical,batch2stimulated_1039,batch1_1598
1447,result_PBMC_batch1_batch2_ind_batch2stimulated_1039_to_batch1_1598,ARI,0.7280385845642002,PBMC_batch1_batch2_ind,batch|clinical,batch2stimulated_1039,batch1_1598
1448,result_PBMC_batch1_batch2_ind_batch2stimulated_1039_to_batch1_1598,macroF1,0.7556926900299845,PBMC_batch1_batch2_ind,batch|clinical,batch2stimulated_1039,batch1_1598
1449,result_PBMC_batch2_ind_stimulated_1016_to_stimulated_101,Acc,0.8537234042553191,PBMC_batch2_ind,individual,batch2stimulated_1016,batch2stimulated_101
1450,result_PBMC_batch2_ind_stimulated_1016_to_stimulated_101,ARI,0.7235411106080322,PBMC_batch2_ind,individual,batch2stimulated_1016,batch2stimulated_101
1451,result_PBMC_batch2_ind_stimulated_1016_to_stimulated_101,macroF1,0.751935845735504,PBMC_batch2_ind,individual,batch2stimulated_1016,batch2stimulated_101
1452,result_PBMC_batch2_ind_stimulated_1244_to_stimulated_1039,Acc,0.8154093097913323,PBMC_batch2_ind,individual,batch2stimulated_1244,batch2stimulated_1039
1453,result_PBMC_batch2_ind_stimulated_1244_to_stimulated_1039,ARI,0.6642778303131349,PBMC_batch2_ind,individual,batch2stimulated_1244,batch2stimulated_1039
1454,result_PBMC_batch2_ind_stimulated_1244_to_stimulated_1039,macroF1,0.6287513435896401,PBMC_batch2_ind,individual,batch2stimulated_1244,batch2stimulated_1039
1455,result_PBMC_batch1_batch2_ind_batch1_1598_to_batch2control_1016,Acc,0.7724898432965758,PBMC_batch1_batch2_ind,batch,batch1_1598,batch2control_1016
1456,result_PBMC_batch1_batch2_ind_batch1_1598_to_batch2control_1016,ARI,0.5555160887874308,PBMC_batch1_batch2_ind,batch,batch1_1598,batch2control_1016
1457,result_PBMC_batch1_batch2_ind_batch1_1598_to_batch2control_1016,macroF1,0.714090374069337,PBMC_batch1_batch2_ind,batch,batch1_1598,batch2control_1016
1458,result_PBMC_batch1_batch2_ind_batch2control_107_to_batch1_1598,Acc,0.8105761641673244,PBMC_batch1_batch2_ind,batch,batch2control_107,batch1_1598
1459,result_PBMC_batch1_batch2_ind_batch2control_107_to_batch1_1598,ARI,0.7665479908211021,PBMC_batch1_batch2_ind,batch,batch2control_107,batch1_1598
1460,result_PBMC_batch1_batch2_ind_batch2control_107_to_batch1_1598,macroF1,0.6063682938801749,PBMC_batch1_batch2_ind,batch,batch2control_107,batch1_1598
1461,result_PBMC_batch1_batch2_ind_batch2stimulated_1015_to_batch1_1043,Acc,0.8835946924004825,PBMC_batch1_batch2_ind,batch|clinical,batch2stimulated_1015,batch1_1043
1462,result_PBMC_batch1_batch2_ind_batch2stimulated_1015_to_batch1_1043,ARI,0.8184777548441874,PBMC_batch1_batch2_ind,batch|clinical,batch2stimulated_1015,batch1_1043
1463,result_PBMC_batch1_batch2_ind_batch2stimulated_1015_to_batch1_1043,macroF1,0.7940937127851855,PBMC_batch1_batch2_ind,batch|clinical,batch2stimulated_1015,batch1_1043
1464,result_PBMC_batch1_batch2_ind_batch1_1043_to_batch2control_101,Acc,0.8776223776223776,PBMC_batch1_batch2_ind,batch,batch1_1043,batch2control_101
1465,result_PBMC_batch1_batch2_ind_batch1_1043_to_batch2control_101,ARI,0.793767110189406,PBMC_batch1_batch2_ind,batch,batch1_1043,batch2control_101
1466,result_PBMC_batch1_batch2_ind_batch1_1043_to_batch2control_101,macroF1,0.7826390575866241,PBMC_batch1_batch2_ind,batch,batch1_1043,batch2control_101
1467,result_PBMC_batch1_batch2_ind_batch1_1598_to_batch2stimulated_107,Acc,0.8180039138943248,PBMC_batch1_batch2_ind,batch|clinical,batch1_1598,batch2stimulated_107
1468,result_PBMC_batch1_batch2_ind_batch1_1598_to_batch2stimulated_107,ARI,0.7814354978216069,PBMC_batch1_batch2_ind,batch|clinical,batch1_1598,batch2stimulated_107
1469,result_PBMC_batch1_batch2_ind_batch1_1598_to_batch2stimulated_107,macroF1,0.6226910703664105,PBMC_batch1_batch2_ind,batch|clinical,batch1_1598,batch2stimulated_107
1470,result_PBMC_batch1_ind_1249_to_1079,Acc,0.935,PBMC_batch1_ind,individual,batch1_1249,batch1_1079
1471,result_PBMC_batch1_ind_1249_to_1079,ARI,0.8819516021578042,PBMC_batch1_ind,individual,batch1_1249,batch1_1079
1472,result_PBMC_batch1_ind_1249_to_1079,macroF1,0.8914336207044655,PBMC_batch1_ind,individual,batch1_1249,batch1_1079
1473,result_PBMC_batch2_ind_stimulated_1016_to_control_1488,Acc,0.8557360905957656,PBMC_batch2_ind,clinical,batch2stimulated_1016,batch2control_1488
1474,result_PBMC_batch2_ind_stimulated_1016_to_control_1488,ARI,0.7362447494324268,PBMC_batch2_ind,clinical,batch2stimulated_1016,batch2control_1488
1475,result_PBMC_batch2_ind_stimulated_1016_to_control_1488,macroF1,0.6937556553239821,PBMC_batch2_ind,clinical,batch2stimulated_1016,batch2control_1488
1476,result_PBMC_batch2_ind_stimulated_1256_to_control_1015,Acc,0.902118334550767,PBMC_batch2_ind,clinical,batch2stimulated_1256,batch2control_1015
1477,result_PBMC_batch2_ind_stimulated_1256_to_control_1015,ARI,0.8251619969394804,PBMC_batch2_ind,clinical,batch2stimulated_1256,batch2control_1015
1478,result_PBMC_batch2_ind_stimulated_1256_to_control_1015,macroF1,0.7982229738490995,PBMC_batch2_ind,clinical,batch2stimulated_1256,batch2control_1015
1479,result_PBMC_batch2_ind_control_107_to_control_1015,Acc,0.8681519357195033,PBMC_batch2_ind,individual,batch2control_107,batch2control_1015
1480,result_PBMC_batch2_ind_control_107_to_control_1015,ARI,0.7933960662872044,PBMC_batch2_ind,individual,batch2control_107,batch2control_1015
1481,result_PBMC_batch2_ind_control_107_to_control_1015,macroF1,0.6439397485737538,PBMC_batch2_ind,individual,batch2control_107,batch2control_1015
1482,result_PBMC_batch1_ind_1511_to_1598,Acc,0.8973954222573007,PBMC_batch1_ind,individual,batch1_1511,batch1_1598
1483,result_PBMC_batch1_ind_1511_to_1598,ARI,0.8272020817057144,PBMC_batch1_ind,individual,batch1_1511,batch1_1598
1484,result_PBMC_batch1_ind_1511_to_1598,macroF1,0.7658217415606091,PBMC_batch1_ind,individual,batch1_1511,batch1_1598
1485,result_PBMC_batch1_batch2_ind_batch1_1085_to_batch2stimulated_107,Acc,0.8277886497064579,PBMC_batch1_batch2_ind,batch|clinical,batch1_1085,batch2stimulated_107
1486,result_PBMC_batch1_batch2_ind_batch1_1085_to_batch2stimulated_107,ARI,0.7607035975115232,PBMC_batch1_batch2_ind,batch|clinical,batch1_1085,batch2stimulated_107
1487,result_PBMC_batch1_batch2_ind_batch1_1085_to_batch2stimulated_107,macroF1,0.5866265819479533,PBMC_batch1_batch2_ind,batch|clinical,batch1_1085,batch2stimulated_107
1488,result_PBMC_batch2_ind_stimulated_1039_to_stimulated_1244,Acc,0.9367176634214186,PBMC_batch2_ind,individual,batch2stimulated_1039,batch2stimulated_1244
1489,result_PBMC_batch2_ind_stimulated_1039_to_stimulated_1244,ARI,0.9257896687401129,PBMC_batch2_ind,individual,batch2stimulated_1039,batch2stimulated_1244
1490,result_PBMC_batch2_ind_stimulated_1039_to_stimulated_1244,macroF1,0.7312319692844484,PBMC_batch2_ind,individual,batch2stimulated_1039,batch2stimulated_1244
1491,result_PBMC_batch1_ind_1598_to_1511,Acc,0.8905723905723906,PBMC_batch1_ind,individual,batch1_1598,batch1_1511
1492,result_PBMC_batch1_ind_1598_to_1511,ARI,0.7960339804017441,PBMC_batch1_ind,individual,batch1_1598,batch1_1511
1493,result_PBMC_batch1_ind_1598_to_1511,macroF1,0.8438684689772553,PBMC_batch1_ind,individual,batch1_1598,batch1_1511
1494,result_PBMC_batch1_batch2_ind_batch2control_1256_to_batch1_1079,Acc,0.9321428571428572,PBMC_batch1_batch2_ind,batch,batch2control_1256,batch1_1079
1495,result_PBMC_batch1_batch2_ind_batch2control_1256_to_batch1_1079,ARI,0.875986694516998,PBMC_batch1_batch2_ind,batch,batch2control_1256,batch1_1079
1496,result_PBMC_batch1_batch2_ind_batch2control_1256_to_batch1_1079,macroF1,0.8671667251299243,PBMC_batch1_batch2_ind,batch,batch2control_1256,batch1_1079
1497,result_PBMC_batch1_batch2_ind_batch2control_1256_to_batch1_1493,Acc,0.8699254349627175,PBMC_batch1_batch2_ind,batch,batch2control_1256,batch1_1493
1498,result_PBMC_batch1_batch2_ind_batch2control_1256_to_batch1_1493,ARI,0.7406396802980187,PBMC_batch1_batch2_ind,batch,batch2control_1256,batch1_1493
1499,result_PBMC_batch1_batch2_ind_batch2control_1256_to_batch1_1493,macroF1,0.7333270809490002,PBMC_batch1_batch2_ind,batch,batch2control_1256,batch1_1493
1500,result_PBMC_batch1_batch2_ind_batch2stimulated_1039_to_batch1_1511,Acc,0.8153759820426487,PBMC_batch1_batch2_ind,batch|clinical,batch2stimulated_1039,batch1_1511
1501,result_PBMC_batch1_batch2_ind_batch2stimulated_1039_to_batch1_1511,ARI,0.6801027002219385,PBMC_batch1_batch2_ind,batch|clinical,batch2stimulated_1039,batch1_1511
1502,result_PBMC_batch1_batch2_ind_batch2stimulated_1039_to_batch1_1511,macroF1,0.6625221426355423,PBMC_batch1_batch2_ind,batch|clinical,batch2stimulated_1039,batch1_1511
1503,result_PBMC_batch1_batch2_ind_batch1_1079_to_batch2stimulated_1039,Acc,0.8170144462279294,PBMC_batch1_batch2_ind,batch|clinical,batch1_1079,batch2stimulated_1039
1504,result_PBMC_batch1_batch2_ind_batch1_1079_to_batch2stimulated_1039,ARI,0.7657226214508006,PBMC_batch1_batch2_ind,batch|clinical,batch1_1079,batch2stimulated_1039
1505,result_PBMC_batch1_batch2_ind_batch1_1079_to_batch2stimulated_1039,macroF1,0.6711306471758491,PBMC_batch1_batch2_ind,batch|clinical,batch1_1079,batch2stimulated_1039
1506,result_PBMC_batch2_ind_stimulated_101_to_control_107,Acc,0.8916827852998066,PBMC_batch2_ind,clinical,batch2stimulated_101,batch2control_107
1507,result_PBMC_batch2_ind_stimulated_101_to_control_107,ARI,0.8026328225436105,PBMC_batch2_ind,clinical,batch2stimulated_101,batch2control_107
1508,result_PBMC_batch2_ind_stimulated_101_to_control_107,macroF1,0.7904112783452872,PBMC_batch2_ind,clinical,batch2stimulated_101,batch2control_107
1509,result_PBMC_batch1_batch2_ind_batch2stimulated_107_to_batch1_1154,Acc,0.6550612508059317,PBMC_batch1_batch2_ind,batch|clinical,batch2stimulated_107,batch1_1154
1510,result_PBMC_batch1_batch2_ind_batch2stimulated_107_to_batch1_1154,ARI,0.4844313661331075,PBMC_batch1_batch2_ind,batch|clinical,batch2stimulated_107,batch1_1154
1511,result_PBMC_batch1_batch2_ind_batch2stimulated_107_to_batch1_1154,macroF1,0.556833007710871,PBMC_batch1_batch2_ind,batch|clinical,batch2stimulated_107,batch1_1154
1512,result_PBMC_batch2_ind_stimulated_1256_to_stimulated_1488,Acc,0.9381028938906752,PBMC_batch2_ind,individual,batch2stimulated_1256,batch2stimulated_1488
1513,result_PBMC_batch2_ind_stimulated_1256_to_stimulated_1488,ARI,0.9246533885794843,PBMC_batch2_ind,individual,batch2stimulated_1256,batch2stimulated_1488
1514,result_PBMC_batch2_ind_stimulated_1256_to_stimulated_1488,macroF1,0.7924285493119643,PBMC_batch2_ind,individual,batch2stimulated_1256,batch2stimulated_1488
1515,result_PBMC_batch2_ind_control_107_to_control_101,Acc,0.8869463869463869,PBMC_batch2_ind,individual,batch2control_107,batch2control_101
1516,result_PBMC_batch2_ind_control_107_to_control_101,ARI,0.8104287219941488,PBMC_batch2_ind,individual,batch2control_107,batch2control_101
1517,result_PBMC_batch2_ind_control_107_to_control_101,macroF1,0.7524276062475769,PBMC_batch2_ind,individual,batch2control_107,batch2control_101
1518,result_PBMC_batch1_batch2_ind_batch1_1085_to_batch2stimulated_1039,Acc,0.8314606741573034,PBMC_batch1_batch2_ind,batch|clinical,batch1_1085,batch2stimulated_1039
1519,result_PBMC_batch1_batch2_ind_batch1_1085_to_batch2stimulated_1039,ARI,0.6865764361729867,PBMC_batch1_batch2_ind,batch|clinical,batch1_1085,batch2stimulated_1039
